angle,velocity,label
41.12631391,33.40634802,0
41.12631391,32.49132331,0
41.12631391,33.08791041,0
41.12631391,32.14148949,0
41.12631391,32.2906796,0
41.12631391,33.28865547,0
41.12631391,32.91444961,0
41.12631391,32.62386014,0
9.625544464,32.35668459,0
9.625544464,32.83283782,0
9.625544464,33.11955388,0
9.625544464,32.47741849,0
9.625544464,32.7164884,0
9.625544464,32.07976477,0
9.625544464,33.37985046,0
-62.5017174,32.2719187,0
-62.5017174,32.48512531,0
-62.5017174,32.75651816,0
-62.5017174,32.02242805,0
-32.62228189,32.64027255,0
-32.62228189,32.2532953,0
-32.62228189,33.56235289,0
-32.62228189,33.75856072,0
-32.62228189,32.15176344,0
-32.62228189,32.40963295,0
-32.62228189,33.37803681,0
-32.62228189,33.87839025,0
-32.62228189,33.06054759,0
-32.62228189,34.03820923,0
-32.62228189,32.93452196,0
45.31411168,32.88387308,0
45.31411168,32.59556987,0
45.31411168,33.03849631,0
45.31411168,32.75920741,0
45.31411168,32.31463028,0
45.31411168,32.01977184,0
45.31411168,33.20775459,0
39.26734464,32.01571737,0
39.26734464,32.64929227,0
39.26734464,32.93877425,0
39.26734464,33.27799967,0
39.26734464,33.01526849,0
39.26734464,32.4623061,0
39.26734464,32.32460225,0
39.26734464,33.52975175,0
-6.010718351,32.27604211,0
-6.010718351,32.17075093,0
-6.010718351,32.61923532,0
-6.010718351,32.50013397,0
-58.80077087,32.43905921,0
-58.80077087,32.20315407,0
-58.80077087,32.60380291,0
-58.80077087,32.82234254,0
-58.80077087,32.02404929,0
-35.9036142,32.99844693,0
-35.9036142,33.68043221,0
-35.9036142,33.07620452,0
-35.9036142,32.75488788,0
-35.9036142,32.20544925,0
-35.9036142,32.12579926,0
-35.9036142,33.50457513,0
-35.9036142,32.49987949,0
-35.9036142,33.37993659,0
53.20959368,32.45544177,0
53.20959368,32.68564517,0
53.20959368,32.13877373,0
53.20959368,32.39654455,0
53.20959368,32.91741104,0
-29.66938586,34.03984738,0
-29.66938586,32.28431509,0
-29.66938586,32.89216771,0
-29.66938586,32.17695624,0
-29.66938586,33.54821857,0
-29.66938586,34.3140354,0
-29.66938586,32.55217306,0
-29.66938586,33.31146212,0
-29.66938586,33.12019329,0
-29.66938586,33.91113442,0
-29.66938586,32.77443737,0
-29.66938586,33.69966545,0
-65.18252917,32.54544894,0
-65.18252917,32.10987137,0
-65.18252917,32.32939282,0
-65.18252917,32.77698534,0
-38.97678016,33.52076944,0
-38.97678016,33.20414173,0
-38.97678016,32.67985731,0
-38.97678016,32.92188204,0
-38.97678016,32.02179424,0
-38.97678016,32.53972787,0
-38.97678016,33.03171092,0
-38.97678016,32.38617026,0
-76.00444023,32.55572924,0
-76.00444023,32.07488827,0
-76.00444023,32.25389225,0
-86.8412968,32.09341737,0
-86.8412968,32.31660254,0
-86.8412968,32.51668285,0
68.6403572,32.05486079,0
68.6403572,32.38421803,0
68.6403572,32.69791223,0
68.6403572,32.52752747,0
34.29395805,32.68713555,0
34.29395805,32.93796684,0
34.29395805,32.27359951,0
34.29395805,32.45392489,0
34.29395805,33.68927722,0
34.29395805,33.55772967,0
34.29395805,33.13817163,0
34.29395805,34.08950089,0
34.29395805,32.07131264,0
34.29395805,33.82985261,0
34.29395805,33.22080463,0
78.90084454,32.18312081,0
78.90084454,32.32512371,0
78.90084454,32.55666561,0
-84.80290779,32.025215,0
-84.80290779,32.28808664,0
-84.80290779,32.47933594,0
-47.57466162,32.7073965,0
-47.57466162,32.01409301,0
-47.57466162,32.29071294,0
-47.57466162,32.90097431,0
-47.57466162,33.24151149,0
-47.57466162,33.12987289,0
-47.57466162,32.50202922,0
82.87563299,32.02672906,0
82.87563299,32.49575072,0
82.87563299,32.61633188,0
82.87563299,32.36434965,0
-44.52273619,33.33686495,0
-44.52273619,32.40811936,0
-44.52273619,32.25456171,0
-44.52273619,32.9587346,0
-44.52273619,32.66242683,0
-44.52273619,33.14098389,0
-44.52273619,32.01764901,0
-40.15484675,32.77270928,0
-40.15484675,32.06395493,0
-40.15484675,33.33657874,0
-40.15484675,32.95987458,0
-40.15484675,32.53638997,0
-40.15484675,33.453156,0
-40.15484675,32.20290453,0
-40.15484675,33.08326524,0
42.1324815,32.10521632,0
42.1324815,33.15152919,0
42.1324815,32.27175231,0
42.1324815,33.2409813,0
42.1324815,32.97104755,0
42.1324815,32.794804,0
42.1324815,32.5747493,0
3.418834198,32.06761502,0
3.418834198,32.52634824,0
3.418834198,32.2836922,0
19.06786814,32.91640323,0
19.06786814,34.41487396,0
19.06786814,34.27614185,0
19.06786814,34.80207231,0
19.06786814,32.61554654,0
19.06786814,34.65256991,0
19.06786814,32.43269877,0
19.06786814,35.0344123,0
19.06786814,33.47507494,0
19.06786814,35.33520541,0
19.06786814,34.14821446,0
19.06786814,33.02938141,0
19.06786814,33.60907933,0
19.06786814,33.85292532,0
19.06786814,33.31083539,0
19.06786814,32.23290225,0
19.06786814,32.06813986,0
